name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
CHURCHILL,2735,12108,4.49,52782.49,90.67,5.42,0.53,0.86,1.45,1.08
MATSON,2736,12100,4.49,52786.98,93.77,2.01,0.48,1.00,1.37,1.37
HAMRICK,2737,12099,4.49,52791.46,94.68,3.04,0.25,0.33,0.64,1.06
ROCKWELL,2737,12099,4.49,52795.95,91.84,3.79,0.40,1.07,1.31,1.60
TRAMMELL,2739,12098,4.48,52800.43,73.30,21.74,0.28,1.23,2.12,1.33
WHEATLEY,2740,12097,4.48,52804.92,85.35,11.04,0.41,0.38,1.38,1.45
CARRINGTON,2741,12093,4.48,52809.40,46.73,47.81,0.36,0.51,2.09,2.50
FERRARO,2742,12090,4.48,52813.88,94.58,0.53,0.55,0.18,1.03,3.13
RALSTON,2743,12076,4.48,52818.36,92.70,3.06,0.59,0.70,1.29,1.66
CLANCY,2744,12066,4.47,52822.83,92.82,4.06,0.50,0.34,1.12,1.16
MONDRAGON,2745,12063,4.47,52827.30,6.20,0.16,0.40,0.75,0.49,92.01
CARL,2746,12060,4.47,52831.77,89.96,4.34,0.90,1.65,1.36,1.79
HU,2747,12056,4.47,52836.24,1.72,(S),95.51,(S),1.61,0.90
HOPSON,2748,12050,4.47,52840.71,55.77,38.99,0.36,1.62,2.05,1.22
BREAUX,2749,12046,4.47,52845.17,79.20,17.27,0.23,0.48,1.54,1.28
MCCURDY,2750,12044,4.46,52849.64,85.79,10.28,0.30,0.59,1.31,1.73
MARES,2751,12041,4.46,52854.10,19.62,0.47,0.25,0.52,0.62,78.52
CHISHOLM,2752,12027,4.46,52858.56,68.11,27.31,0.52,0.57,1.85,1.62
MAI,2752,12027,4.46,52863.02,14.50,0.38,81.94,0.12,2.12,0.93
MATLOCK,2754,12017,4.45,52867.47,76.81,18.86,0.37,0.74,1.90,1.33
AIKEN,2755,12014,4.45,52871.93,68.35,27.52,0.48,0.86,1.58,1.21
CARY,2756,12013,4.45,52876.38,83.48,12.84,0.51,0.43,1.37,1.37
LEMONS,2756,12013,4.45,52880.83,74.04,20.72,0.29,0.77,1.83,2.35
ANGUIANO,2758,12006,4.45,52885.28,3.80,0.11,0.12,0.27,0.28,95.42
HERRICK,2759,12002,4.45,52889.73,95.91,0.56,0.46,0.57,1.33,1.17
CRAWLEY,2760,12000,4.45,52894.18,61.98,33.63,0.35,0.51,2.23,1.32
MONTERO,2761,11997,4.45,52898.63,12.57,1.03,3.69,0.14,1.91,80.65
HASSAN,2762,11993,4.45,52903.07,36.90,21.68,18.58,0.23,19.09,3.53
ARCHULETA,2763,11978,4.44,52907.52,15.06,0.33,0.37,2.47,1.16,80.61
COTTER,2764,11977,4.44,52911.95,95.58,1.05,0.48,0.58,1.08,1.24
FARIAS,2764,11977,4.44,52916.39,16.68,0.18,0.98,0.20,1.88,80.08
PARRIS,2764,11977,4.44,52920.83,69.53,24.19,0.33,1.04,2.20,2.71
FELDER,2767,11976,4.44,52925.27,28.62,67.31,0.19,0.23,2.09,1.56
LUU,2768,11965,4.44,52929.71,1.49,0.23,95.77,0.06,1.78,0.67
PENCE,2769,11952,4.43,52934.14,95.99,0.69,0.39,0.49,1.14,1.31
GILMAN,2770,11948,4.43,52938.57,94.42,0.94,1.05,0.73,1.45,1.42
KILLIAN,2771,11947,4.43,52943.00,92.96,3.59,0.28,0.59,1.01,1.57
NARANJO,2772,11946,4.43,52947.43,6.63,0.26,0.42,2.49,0.61,89.59
DUGGAN,2773,11941,4.43,52951.85,93.97,2.54,0.61,0.44,1.05,1.39
EASTER,2773,11941,4.43,52956.28,68.21,27.72,0.30,0.54,1.86,1.37
SCARBOROUGH,2773,11941,4.43,52960.71,82.05,14.60,0.25,0.55,1.06,1.48
SWANN,2773,11941,4.43,52965.13,69.58,25.64,0.32,1.26,1.78,1.42
RICKETTS,2777,11940,4.43,52969.56,76.35,18.92,0.28,0.52,2.19,1.73
FRANCE,2778,11936,4.42,52973.98,78.59,16.76,0.60,0.65,1.89,1.51
BELLO,2779,11933,4.42,52978.41,31.44,5.47,4.12,0.11,1.31,57.55
NADEAU,2780,11931,4.42,52982.83,94.39,0.28,0.44,2.62,1.19,1.09
STILL,2781,11929,4.42,52987.25,81.83,13.00,0.39,1.58,1.81,1.38
RINCON,2782,11921,4.42,52991.67,5.34,0.26,0.18,0.30,0.47,93.46
CORNWELL,2783,11893,4.41,52996.08,91.54,5.18,0.44,0.45,1.15,1.24
SLADE,2783,11893,4.41,53000.49,65.44,30.16,0.87,0.24,1.70,1.59
FIERRO,2785,11891,4.41,53004.90,17.69,0.31,0.29,0.65,0.53,80.53
MIZE,2786,11873,4.40,53009.30,93.40,2.41,0.36,0.72,1.59,1.52
CHRISTIANSON,2787,11866,4.40,53013.70,95.56,0.28,0.50,0.69,1.26,1.71
GREENFIELD,2788,11864,4.40,53018.09,87.81,8.28,0.64,0.40,1.45,1.42
MCAFEE,2789,11855,4.39,53022.49,73.80,21.72,0.40,0.55,1.51,2.02
LANDRUM,2790,11851,4.39,53026.88,75.07,20.56,0.38,0.81,1.65,1.53
ADAME,2791,11848,4.39,53031.27,6.61,0.64,0.34,0.31,0.42,91.68
DINH,2792,11836,4.39,53035.66,2.10,(S),95.54,(S),1.70,0.47
LANKFORD,2793,11827,4.38,53040.05,85.63,9.78,0.47,0.98,1.56,1.58
LEWANDOWSKI,2794,11822,4.38,53044.43,97.29,0.25,0.34,0.19,0.93,0.99
RUST,2795,11816,4.38,53048.81,94.99,1.23,0.47,0.55,1.39,1.38
BUNDY,2796,11806,4.38,53053.18,83.90,11.90,0.42,0.58,1.70,1.51
WATERMAN,2797,11799,4.37,53057.56,88.63,6.92,0.39,1.13,1.49,1.44
MILNER,2798,11790,4.37,53061.93,79.19,16.87,0.39,0.37,1.54,1.64
MCCRARY,2799,11782,4.37,53066.30,66.80,28.79,0.30,0.48,1.73,1.90
HITE,2800,11776,4.37,53070.66,87.41,8.98,0.43,0.36,1.26,1.56
CURLEY,2801,11772,4.36,53075.03,72.71,8.19,0.43,15.99,1.12,1.56
DONALD,2802,11763,4.36,53079.39,54.85,40.87,0.62,0.92,1.73,1.00
DUCKWORTH,2803,11762,4.36,53083.75,82.47,13.48,0.44,0.49,1.36,1.75
CECIL,2804,11758,4.36,53088.10,92.51,3.45,0.73,0.80,1.07,1.44
CARRERA,2805,11752,4.36,53092.46,11.47,0.64,1.33,0.14,0.77,85.66
SPEER,2806,11749,4.36,53096.82,93.23,1.62,0.45,0.59,1.43,2.68
BIRCH,2807,11745,4.35,53101.17,84.92,10.40,0.61,0.51,1.63,1.92
DENSON,2808,11725,4.35,53105.52,48.03,47.34,0.38,1.27,1.90,1.08
BECKWITH,2809,11703,4.34,53109.85,84.87,11.46,0.56,0.48,1.56,1.09
STACK,2810,11701,4.34,53114.19,94.74,1.32,0.72,0.35,1.20,1.68
DURANT,2811,11699,4.34,53118.53,54.14,36.03,0.43,2.21,2.65,4.55
DORMAN,2812,11698,4.34,53122.87,90.69,4.93,0.34,0.76,1.46,1.81
LANTZ,2812,11698,4.34,53127.20,96.48,0.44,0.51,0.33,1.07,1.17
CHRISTMAN,2814,11693,4.33,53131.54,93.82,2.47,0.58,0.61,1.07,1.45
SPANN,2815,11691,4.33,53135.87,44.44,51.89,0.31,0.36,1.76,1.24
MASTERSON,2816,11673,4.33,53140.20,93.43,2.27,0.50,0.76,1.42,1.62
HOSTETLER,2817,11659,4.32,53144.52,97.91,0.14,0.16,0.19,0.83,0.77
KOLB,2818,11644,4.32,53148.84,95.89,0.48,0.44,0.88,0.95,1.36
BRINK,2819,11638,4.31,53153.15,95.22,0.39,0.43,1.25,1.34,1.37
SCANLON,2820,11635,4.31,53157.46,96.25,0.34,0.58,0.28,0.88,1.66
NYE,2821,11632,4.31,53161.78,95.30,0.77,0.95,0.43,1.11,1.45
BEVERLY,2822,11631,4.31,53166.09,50.58,44.83,0.28,0.62,2.20,1.49
WYLIE,2822,11631,4.31,53170.40,84.64,10.66,0.56,0.86,1.40,1.87
WOO,2824,11628,4.31,53174.71,4.95,0.52,88.33,0.07,3.65,2.48
SPURLOCK,2825,11627,4.31,53179.02,84.30,12.07,0.25,0.72,1.30,1.37
SHELBY,2826,11624,4.31,53183.33,60.80,35.11,0.36,0.44,1.68,1.62
SOMMER,2826,11624,4.31,53187.64,96.20,0.35,0.54,0.67,0.96,1.27
REINHARDT,2828,11622,4.31,53191.95,93.90,1.68,0.62,0.51,1.32,1.98
ROBLEDO,2829,11620,4.31,53196.25,4.55,0.29,0.63,0.44,0.36,93.73
ASHTON,2830,11619,4.31,53200.56,82.32,13.30,0.58,0.34,1.48,1.98
BERTRAND,2830,11619,4.31,53204.87,84.20,10.50,0.37,0.48,1.59,2.86
CYR,2832,11611,4.30,53209.17,96.29,0.27,0.59,0.40,1.28,1.18
EDGAR,2833,11607,4.30,53213.47,89.76,4.24,0.80,0.52,1.52,3.17
DOE,2834,11603,4.30,53217.77,55.34,24.29,6.94,0.67,3.25,9.51
HARKINS,2835,11598,4.30,53222.07,92.54,3.77,0.40,0.78,1.19,1.32
BRUBAKER,2836,11588,4.30,53226.37,97.05,0.19,0.41,0.33,0.72,1.30
STOLL,2836,11588,4.30,53230.67,95.18,0.85,0.54,0.48,1.40,1.54
DANGELO,2838,11587,4.30,53234.96,95.60,0.56,0.25,0.08,0.98,2.54
ZHOU,2839,11586,4.29,53239.26,0.59,0.22,97.96,0.06,0.96,0.22
MOULTON,2840,11580,4.29,53243.55,91.55,4.72,0.41,0.54,1.34,1.44
HANNON,2841,11578,4.29,53247.84,87.54,9.03,0.47,0.46,1.13,1.37
FALK,2842,11575,4.29,53252.13,96.09,0.48,0.54,0.22,1.24,1.42
RAINS,2842,11575,4.29,53256.42,92.99,1.91,0.54,1.17,1.29,2.11
BROUGHTON,2844,11574,4.29,53260.71,68.97,27.26,0.44,0.48,1.67,1.18
APPLEGATE,2845,11569,4.29,53265.00,94.74,0.95,0.42,0.83,1.40,1.65
HUDGINS,2845,11569,4.29,53269.29,81.10,15.43,0.31,0.60,1.39,1.18
SLONE,2847,11564,4.29,53273.58,95.58,1.93,0.32,0.35,0.96,0.86
FARNSWORTH,2848,11563,4.29,53277.86,96.39,0.36,0.37,0.34,0.95,1.58
YOON,2848,11563,4.29,53282.15,2.16,0.29,95.52,0.00,1.61,0.42
PERALES,2850,11558,4.28,53286.43,6.65,0.25,0.68,0.23,0.30,91.88
REEDY,2851,11555,4.28,53290.72,89.95,6.40,0.52,0.61,1.15,1.36
MILAM,2852,11554,4.28,53295.00,87.57,7.56,0.46,0.74,1.49,2.18
FRANZ,2853,11553,4.28,53299.28,95.84,0.24,0.60,0.24,1.02,2.06
PONDER,2854,11550,4.28,53303.56,68.44,27.91,0.36,0.51,1.54,1.23
RICCI,2855,11543,4.28,53307.84,94.88,0.42,0.45,0.17,1.13,2.95
FONTAINE,2856,11542,4.28,53312.12,86.19,8.59,0.52,0.25,1.55,2.90
IRIZARRY,2857,11538,4.28,53316.40,9.52,1.07,0.19,0.14,0.47,88.61
NEW,2858,11533,4.28,53320.67,90.41,4.26,1.22,0.66,1.69,1.76
PUENTE,2858,11533,4.28,53324.95,7.11,0.21,0.19,0.48,0.29,91.72
SELBY,2858,11533,4.28,53329.22,83.48,12.12,0.47,0.80,1.57,1.56
CAZARES,2861,11531,4.27,53333.50,3.12,0.16,0.07,0.37,0.26,96.01
DOUGHTY,2862,11525,4.27,53337.77,83.93,12.01,0.43,0.62,1.58,1.42
MOFFETT,2863,11524,4.27,53342.04,71.49,24.77,0.37,0.89,1.24,1.24
BALDERAS,2864,11520,4.27,53346.31,4.37,0.31,0.89,0.29,0.32,93.82
FINE,2865,11518,4.27,53350.58,92.82,1.87,1.59,0.64,1.35,1.74
SMALLEY,2866,11512,4.27,53354.85,87.20,8.72,0.36,0.56,1.55,1.60
CARLIN,2867,11509,4.27,53359.12,87.02,1.16,0.70,0.32,1.11,9.69
TRINH,2868,11507,4.27,53363.38,1.49,(S),95.63,(S),1.91,0.81
DYSON,2869,11502,4.26,53367.65,61.82,34.23,0.47,0.32,1.94,1.22
GALVIN,2870,11499,4.26,53371.91,87.49,4.04,0.53,0.43,1.64,5.87
VALDIVIA,2871,11484,4.26,53376.17,5.63,0.05,0.45,0.14,0.40,93.33
BENNER,2872,11479,4.26,53380.42,96.17,1.04,0.33,0.57,0.90,0.99
LOW,2873,11475,4.25,53384.68,63.83,2.07,28.37,0.37,3.16,2.19
TURPIN,2873,11475,4.25,53388.93,84.76,11.03,0.37,0.82,1.47,1.55
LYMAN,2875,11465,4.25,53393.18,89.98,3.71,1.60,0.77,2.19,1.76
BILLINGSLEY,2876,11460,4.25,53397.43,69.35,27.06,0.25,0.45,1.79,1.10
MCADAMS,2877,11455,4.25,53401.67,88.04,8.04,0.33,0.74,1.40,1.45
CARDWELL,2878,11450,4.24,53405.92,83.22,11.90,0.42,0.55,1.91,1.99
FRALEY,2879,11449,4.24,53410.16,93.13,3.79,0.29,0.58,1.11,1.11
PATTEN,2880,11448,4.24,53414.41,86.55,8.94,0.50,1.17,1.35,1.50
HOLTON,2881,11436,4.24,53418.65,81.29,15.08,0.52,0.45,1.41,1.26
SHANKS,2881,11436,4.24,53422.88,80.02,15.42,0.54,0.97,1.66,1.39
MCALISTER,2883,11433,4.24,53427.12,84.69,11.17,0.36,0.74,1.50,1.54
CANFIELD,2884,11427,4.24,53431.36,95.66,0.95,0.43,0.43,1.23,1.30
SAMPLE,2885,11414,4.23,53435.59,70.98,24.56,0.45,0.39,1.65,1.98
HARLEY,2886,11409,4.23,53439.82,55.82,37.46,0.39,2.27,2.57,1.49
CASON,2887,11401,4.23,53444.05,66.53,29.67,0.36,0.61,1.59,1.25
TOMLIN,2888,11397,4.22,53448.27,77.62,18.51,0.39,0.49,1.51,1.48
AHMAD,2889,11395,4.22,53452.49,19.93,8.72,52.17,0.20,16.13,2.84
COYNE,2890,11388,4.22,53456.72,96.62,0.44,0.60,0.14,1.04,1.17
FORTE,2891,11387,4.22,53460.94,65.08,27.54,0.49,0.25,1.79,4.85
RIGGINS,2892,11385,4.22,53465.16,54.99,40.74,0.26,0.50,1.99,1.51
LITTLEJOHN,2893,11383,4.22,53469.38,46.14,46.73,0.39,2.26,3.02,1.47
FORSYTHE,2894,11382,4.22,53473.60,91.83,3.80,0.62,0.54,1.56,1.65
BRINSON,2895,11380,4.22,53477.81,52.18,44.50,0.22,0.56,1.47,1.07
HALVERSON,2896,11377,4.22,53482.03,96.05,0.18,0.68,0.60,1.06,1.42
BACH,2897,11375,4.22,53486.25,87.16,0.28,7.92,0.40,1.21,3.03
STUCKEY,2898,11374,4.22,53490.47,70.05,26.97,0.20,0.40,1.31,1.07
FALCON,2899,11371,4.22,53494.68,24.89,2.00,1.06,2.68,0.80,68.58
TALBERT,2900,11370,4.21,53498.90,71.72,23.98,0.61,0.30,2.04,1.35
WENZEL,2900,11370,4.21,53503.11,96.64,0.20,0.44,0.28,1.01,1.42
CHAMPAGNE,2902,11369,4.21,53507.32,87.06,7.71,0.36,1.70,1.82,1.35
MCHENRY,2902,11369,4.21,53511.54,78.80,16.67,0.48,0.99,1.64,1.41
VEST,2904,11368,4.21,53515.75,92.36,3.89,0.24,0.87,1.34,1.30
SHACKELFORD,2905,11367,4.21,53519.97,79.04,16.33,0.29,1.13,1.72,1.48
ORDONEZ,2906,11366,4.21,53524.18,5.34,0.48,6.44,0.17,0.99,86.58
COLLAZO,2907,11365,4.21,53528.39,7.26,1.20,0.17,0.10,0.45,90.83
BOLAND,2908,11361,4.21,53532.60,93.36,1.72,0.53,0.46,1.22,2.71
SISSON,2909,11355,4.21,53536.81,92.57,3.69,0.39,0.68,1.45,1.22
BIGELOW,2910,11354,4.21,53541.02,88.53,7.55,0.69,0.50,1.49,1.24
HYMAN,2910,11354,4.21,53545.23,66.54,30.10,0.34,0.15,1.36,1.51
WHARTON,2910,11354,4.21,53549.44,75.33,19.51,0.70,0.47,1.96,2.03
BRUMFIELD,2913,11350,4.21,53553.65,57.75,39.22,0.33,0.26,1.19,1.25
OATES,2914,11346,4.21,53557.85,64.13,32.36,0.33,0.57,1.23,1.37
MESA,2915,11341,4.20,53562.06,11.31,0.55,2.85,0.77,0.75,83.78
BECKETT,2916,11334,4.20,53566.26,79.57,17.15,0.42,0.34,1.02,1.49
MORRELL,2916,11334,4.20,53570.46,85.53,9.10,0.42,0.74,1.44,2.77
REIS,2918,11331,4.20,53574.66,88.42,1.91,1.22,0.19,4.75,3.51
ALVES,2919,11326,4.20,53578.86,73.98,6.32,0.79,0.30,12.31,6.30
CHIU,2920,11321,4.20,53583.06,2.54,(S),92.94,(S),1.85,2.48
LARUE,2921,11315,4.19,53587.25,89.39,6.00,0.42,0.59,1.37,2.23
STREETER,2921,11315,4.19,53591.45,66.87,29.00,0.38,0.58,1.70,1.48
GROGAN,2923,11302,4.19,53595.63,89.90,6.64,0.42,0.50,1.18,1.37
BLAKELY,2924,11300,4.19,53599.82,65.85,29.25,0.50,0.59,2.01,1.80
BROTHERS,2925,11294,4.19,53604.01,81.37,15.17,0.27,0.74,1.34,1.12
HATTON,2926,11292,4.19,53608.20,82.98,12.31,0.44,1.24,1.48,1.55
KIMBROUGH,2927,11290,4.19,53612.38,47.87,47.34,0.37,0.35,2.67,1.39
LAUER,2928,11281,4.18,53616.56,96.83,0.26,0.59,0.08,0.88,1.37
WALLIS,2929,11279,4.18,53620.74,92.23,2.71,0.59,0.89,1.55,2.03
JETT,2930,11275,4.18,53624.92,76.74,19.42,0.43,0.33,1.68,1.40
PEPPER,2931,11274,4.18,53629.10,90.51,5.50,0.51,0.68,1.22,1.59
HILDEBRAND,2932,11272,4.18,53633.28,95.95,0.61,0.40,0.57,0.92,1.54
RAWLS,2933,11265,4.18,53637.46,56.37,40.07,0.24,0.51,1.57,1.24
MELLO,2934,11263,4.18,53641.63,89.99,0.84,0.54,0.34,3.37,4.92
NEVILLE,2935,11258,4.17,53645.81,86.60,10.12,0.51,0.28,1.15,1.36
BULL,2936,11254,4.17,53649.98,87.73,7.54,0.49,1.35,1.27,1.62
STEFFEN,2937,11252,4.17,53654.15,97.16,0.24,0.43,0.14,0.91,1.13
BRAXTON,2938,11249,4.17,53658.32,20.41,74.55,0.24,0.37,2.69,1.73
COWART,2939,11243,4.17,53662.49,83.23,13.80,0.22,0.50,1.16,1.09
SIMPKINS,2940,11237,4.17,53666.65,66.73,30.00,0.24,0.20,1.76,1.06
MCNEELY,2941,11235,4.16,53670.82,86.53,9.78,0.24,0.76,1.47,1.22
BLALOCK,2942,11234,4.16,53674.98,84.15,11.85,0.29,1.16,1.32,1.24
SPAIN,2943,11232,4.16,53679.15,76.64,18.80,0.28,0.85,1.94,1.50
SHIPP,2944,11231,4.16,53683.31,70.75,24.98,0.45,0.63,1.65,1.55
LINDQUIST,2945,11229,4.16,53687.47,95.84,0.53,0.57,0.40,1.12,1.53
BUTTERFIELD,2946,11224,4.16,53691.63,92.37,2.93,0.62,0.84,1.65,1.59
OREILLY,2946,11224,4.16,53695.79,93.40,1.74,0.46,0.19,1.59,2.63
PERRIN,2948,11222,4.16,53699.95,83.16,12.73,0.61,0.54,1.54,1.43
QUALLS,2948,11222,4.16,53704.11,76.00,18.92,0.21,1.35,1.94,1.58
EDGE,2950,11216,4.16,53708.27,82.32,13.57,0.42,0.83,1.60,1.26
HAVENS,2951,11214,4.16,53712.43,94.65,0.97,0.51,0.60,1.22,2.05
LUONG,2951,11214,4.16,53716.58,1.45,(S),96.05,(S),1.85,0.44
SWITZER,2953,11211,4.16,53720.74,93.19,3.31,0.55,0.22,1.11,1.61
TROUTMAN,2954,11210,4.16,53724.90,82.31,14.32,0.27,0.58,1.29,1.23
FORTNER,2955,11209,4.16,53729.05,91.23,5.05,0.31,0.62,1.44,1.35
TOLLIVER,2956,11208,4.15,53733.21,45.28,50.16,0.17,0.65,2.39,1.35
MONK,2957,11207,4.15,53737.36,81.01,15.04,0.54,0.39,1.64,1.38
POINDEXTER,2958,11201,4.15,53741.51,54.78,40.17,0.25,0.82,2.53,1.46
RUPP,2959,11199,4.15,53745.66,96.95,0.31,0.38,0.35,0.89,1.12
FERRY,2960,11190,4.15,53749.81,91.40,4.92,0.60,0.35,1.22,1.52
NEGRETE,2961,11188,4.15,53753.96,6.36,0.16,0.19,0.32,0.43,92.55
MUSE,2962,11184,4.15,53758.10,64.06,30.89,0.62,0.64,2.31,1.48
GRESHAM,2963,11173,4.14,53762.25,63.39,32.55,0.44,0.36,1.58,1.67
BEAUCHAMP,2964,11165,4.14,53766.39,83.56,6.37,0.42,0.82,1.45,7.39
BARCLAY,2965,11160,4.14,53770.52,83.75,12.03,0.66,0.32,1.25,1.98
SCHMID,2965,11160,4.14,53774.66,96.74,0.14,0.56,0.23,0.82,1.51
CHUN,2967,11154,4.13,53778.79,3.69,(S),86.31,(S),6.48,3.06
BRICE,2968,11153,4.13,53782.93,50.75,44.26,0.38,0.26,2.25,2.11
FAULK,2969,11148,4.13,53787.06,71.91,24.78,0.32,0.49,1.31,1.18
WATTERS,2970,11144,4.13,53791.19,85.10,10.43,0.50,0.96,1.53,1.48
BRIONES,2971,11143,4.13,53795.32,6.32,0.28,11.35,0.67,1.32,80.06
GUAJARDO,2971,11143,4.13,53799.45,5.86,0.30,0.22,0.13,0.36,93.13
HARWOOD,2973,11138,4.13,53803.58,94.48,0.74,0.40,1.50,1.26,1.63
GRISSOM,2974,11131,4.13,53807.71,80.68,15.60,0.22,0.59,1.29,1.62
HARLOW,2975,11128,4.13,53811.83,95.45,0.98,0.45,0.66,0.94,1.52
WHELAN,2976,11127,4.12,53815.96,96.42,0.32,0.48,0.20,1.06,1.52
BURDETTE,2977,11125,4.12,53820.08,88.92,7.31,0.24,0.87,1.32,1.34
PALUMBO,2978,11122,4.12,53824.21,96.03,0.22,0.40,0.09,1.15,2.11
PAULSEN,2979,11121,4.12,53828.33,95.97,0.20,0.66,0.57,1.19,1.42
CORRIGAN,2980,11117,4.12,53832.45,96.46,0.38,0.35,0.12,0.83,1.87
GARVEY,2981,11113,4.12,53836.57,91.68,4.52,0.67,0.31,1.21,1.62
LEVESQUE,2982,11111,4.12,53840.69,95.95,0.77,0.44,0.33,1.17,1.33
DOCKERY,2983,11108,4.12,53844.80,67.73,28.70,0.23,0.48,1.67,1.19
DELGADILLO,2984,11107,4.12,53848.92,3.66,0.08,0.16,0.26,0.41,95.43
GOOCH,2984,11107,4.12,53853.04,77.46,19.01,0.50,0.41,1.31,1.31
CAO,2986,11106,4.12,53857.16,1.85,(S),93.73,(S),1.75,2.32
MULLIN,2987,11099,4.11,53861.27,92.31,3.85,0.48,0.57,1.17,1.63
RIDLEY,2987,11099,4.11,53865.39,53.88,41.08,0.50,1.27,2.04,1.24
STANFIELD,2989,11093,4.11,53869.50,82.03,13.73,0.47,0.49,1.49,1.79
DIAL,2990,11089,4.11,53873.61,65.74,10.41,1.39,9.36,1.76,11.34
NORIEGA,2990,11089,4.11,53877.72,7.24,0.77,1.96,0.90,0.61,88.52
CEBALLOS,2992,11088,4.11,53881.83,4.87,0.46,1.41,0.31,0.36,92.60
NUNES,2993,11081,4.11,53885.94,70.44,3.20,1.24,0.33,5.75,19.03
NEWBY,2994,11079,4.11,53890.04,73.03,22.63,0.33,0.79,1.77,1.44
BAUMGARTNER,2995,11078,4.11,53894.15,96.61,0.30,0.45,0.34,1.03,1.26
HUSSAIN,2996,11070,4.10,53898.25,10.97,2.82,67.59,0.41,16.62,1.60
WYMAN,2997,11063,4.10,53902.35,93.35,2.72,0.52,0.57,1.21,1.64
CAUSEY,2998,11061,4.10,53906.45,76.76,20.41,0.24,0.28,1.05,1.26
GOSSETT,2999,11059,4.10,53910.55,88.30,8.11,0.28,0.60,1.30,1.41
NESS,3000,11058,4.10,53914.65,94.73,1.31,0.53,0.61,1.49,1.32
WAUGH,3001,11052,4.10,53918.75,88.35,7.94,0.52,0.84,1.13,1.21
CHOATE,3002,11051,4.10,53922.85,91.65,2.79,0.34,2.07,1.59,1.56
CARMAN,3003,11048,4.10,53926.94,91.47,2.54,0.78,1.51,1.57,2.13
DAILY,3004,11041,4.09,53931.04,87.44,8.31,0.54,0.57,1.40,1.74
DEVORE,3005,11040,4.09,53935.13,88.90,6.55,0.40,1.20,1.25,1.70
IRBY,3005,11040,4.09,53939.22,53.78,42.86,0.31,0.26,1.50,1.29
KONG,3005,11040,4.09,53943.31,6.34,2.32,85.21,0.14,4.63,1.36
BREEDEN,3008,11039,4.09,53947.41,90.42,6.27,0.29,0.49,1.51,1.02
WHATLEY,3008,11039,4.09,53951.50,71.59,22.30,0.29,0.48,1.47,3.87
ELLINGTON,3010,11030,4.09,53955.59,65.83,29.29,0.43,0.36,1.96,2.13
LAMAR,3010,11030,4.09,53959.67,53.36,39.46,0.47,0.47,1.84,4.40
FULTZ,3012,11028,4.09,53963.76,87.15,9.61,0.36,0.64,1.31,0.92
BAIR,3013,11027,4.09,53967.85,94.81,1.89,0.67,0.57,0.92,1.14
ZIELINSKI,3014,11024,4.09,53971.94,97.08,0.27,0.34,0.13,1.12,1.06
COLBY,3015,11023,4.09,53976.02,93.96,1.75,0.64,0.46,1.48,1.71
HOUGHTON,3016,11019,4.08,53980.11,93.92,2.09,0.45,0.68,1.26,1.60
GRIGSBY,3017,11017,4.08,53984.19,70.96,23.70,0.35,1.13,2.13,1.72
FORTUNE,3018,11016,4.08,53988.28,60.33,34.30,0.63,1.15,2.33,1.26
PAXTON,3019,11013,4.08,53992.36,87.25,8.30,0.56,0.71,1.48,1.70
MCMILLIAN,3020,11012,4.08,53996.44,39.67,55.38,0.17,2.01,1.63,1.14
HAMMONS,3021,11008,4.08,54000.52,86.38,9.07,0.26,1.52,1.44,1.34
BRONSON,3022,11007,4.08,54004.60,77.67,18.02,0.58,0.70,1.44,1.60
KECK,3023,11001,4.08,54008.68,95.88,0.72,0.44,0.46,1.12,1.38
WELLMAN,3024,10993,4.08,54012.75,93.53,3.06,0.19,0.77,1.02,1.43
AYRES,3025,10989,4.07,54016.83,90.60,5.57,0.42,0.32,1.37,1.73
WHITESIDE,3026,10981,4.07,54020.90,65.90,29.53,0.43,0.43,1.78,1.92
MENARD,3027,10973,4.07,54024.97,87.85,6.14,0.53,1.59,1.73,2.16
ROUSH,3028,10970,4.07,54029.03,97.03,0.17,0.47,0.54,0.79,0.99
WARDEN,3028,10970,4.07,54033.10,89.40,4.91,0.46,1.03,1.83,2.36
ESPINO,3030,10968,4.07,54037.16,3.98,0.39,4.58,0.29,0.49,90.27
STRAND,3031,10962,4.06,54041.23,92.27,4.46,0.50,0.40,1.14,1.22
HAGGERTY,3032,10961,4.06,54045.29,90.12,6.49,0.36,0.42,1.23,1.38
BANDA,3033,10954,4.06,54049.35,8.11,1.58,1.82,0.17,0.67,87.66
FABIAN,3034,10951,4.06,54053.41,59.46,2.05,3.19,0.22,1.11,33.97
KREBS,3034,10951,4.06,54057.47,97.03,0.16,0.47,0.20,0.89,1.24
BOWIE,3036,10943,4.06,54061.53,45.20,49.82,0.29,0.83,1.75,2.10
BRANSON,3037,10941,4.06,54065.58,86.47,8.82,0.42,0.67,1.56,2.06
LENZ,3038,10940,4.06,54069.64,96.12,0.39,0.48,0.31,0.92,1.77
BENAVIDEZ,3039,10935,4.05,54073.69,7.86,0.22,0.70,0.86,0.37,90.00
KEELER,3040,10930,4.05,54077.74,91.68,3.60,0.62,1.02,1.49,1.57
NEWSOM,3040,10930,4.05,54081.80,77.75,17.84,0.31,0.88,1.42,1.80
EZELL,3042,10926,4.05,54085.85,72.02,24.76,0.24,0.54,1.44,1.01
